,user_id,items_count,steam_id,playtime_forever,id
37730,sktf2,35,76561198136324881,0,13140
37731,76561198136457275,12,76561198136457275,30,17410
37732,76561198136459007,16,76561198136459007,12018,730
37733,76561198136496884,8,76561198136496884,0,301520
37734,76561198136688720,1,76561198136688720,24,200210
37735,procathy,0,76561198136852002,0,0
37736,76561198136919296,1,76561198136919296,608,304930
37737,76561198137138283,39,76561198137138283,2516,107410
37738,76561198137164994,2,76561198137164994,1011,243870
37739,talibanstorm,16,76561198137551215,5036,10
37740,76561198137568508,0,76561198137568508,0,0
37741,76561198137787506,46,76561198137787506,1053,4000
37742,76561198137844728,8,76561198137844728,23030,252490
37743,mr_nobody54,10,76561198137925501,110054,730
37744,76561198137925706,26,76561198137925706,692,304930
37745,76561198138217573,5,76561198138217573,0,205790
37746,Anarchismatitsfinist,0,76561198138256463,0,0
37747,solelywolf,41,76561198138273788,23,4000
37748,76561198138281981,8,76561198138281981,5261,304930
37749,TitanP,49,76561198138336452,517,4000
37750,76561198138403210,1,76561198138403210,0,291480
37751,76561198138435190,48,76561198138435190,837,4000
37752,mataway,4,76561198138468902,1377,200210
37753,76561198138648326,29,76561198138648326,5171,4000
37754,76561198138691719,65,76561198138691719,497,240
37755,SwagmasterWellingtune,37,76561198138741831,34163,4000
37756,76561198138994931,44,76561198138994931,1106,4000
37757,76561198139160420,4,76561198139160420,753,273110
37758,320RustPro,11,76561198139480723,17791,730
37759,76561198139574580,18,76561198139574580,2285,17390
37760,76561198139687835,0,76561198139687835,0,0
37761,76561198139783957,4,76561198139783957,0,205790
37762,76561198139798240,4,76561198139798240,452,48700
37763,76561198139811258,2,76561198139811258,0,209080
37764,nik228359,0,76561198139978394,0,0
37765,CharlesMate,18,76561198139990170,65,4000
37766,76561198140364288,10,76561198140364288,0,8190
37767,76561198140459669,0,76561198140459669,0,0
37768,76561198140491570,7,76561198140491570,0,200210
37769,brazzershd,0,76561198140503731,0,0
37770,76561198140545952,0,76561198140545952,0,0
37771,76561198140551330,34,76561198140551330,1377,4000
37772,76561198140607750,171,76561198140607750,1801,4000
37773,SKELETRONPRIMEISOP,8,76561198140624896,5528,105600
37774,76561198140948389,23,76561198140948389,6006,4000
37775,76561198141352940,77,76561198141352940,10711,4000
37776,76561198141448517,50,76561198141448517,5247,4000
37777,76561198141628289,1,76561198141628289,354,4000
37778,76561198141694307,1,76561198141694307,234,730
37779,76561198141773683,7,76561198141773683,0,200210
37780,justhaxy,28,76561198142125671,21597,730
37781,endradigo,19,76561198142143498,148,400
37782,quite_the,0,76561198142150041,0,0
37783,76561198142317748,5,76561198142317748,18,224260
37784,76561198142429917,26,76561198142429917,31,33230
37785,turdicles,24,76561198142457882,82,4000
37786,xamerx6,4,76561198142601143,19,92800
37787,76561198142606609,260,76561198142606609,2227,4000
37788,76561198142646079,33,76561198142646079,762,72850
37789,ProfessorHashtag,2,76561198142903387,16579,244850
37790,76561198143127089,0,76561198143127089,0,0
37791,RJJJJJJJJJJJ,3,76561198143706927,0,205790
37792,76561198143712268,12,76561198143712268,0,219890
37793,F9NV2,8,76561198143739865,0,236390
37794,hicancerbaws,11,76561198143784215,0,18500
37795,76561198143785725,0,76561198143785725,0,0
37796,cantreportmelickmyass,21,76561198143788979,2630,4000
37797,76561198143811043,12,76561198143811043,220,291480
37798,hlebteampro,123,76561198143859671,0,205790
37799,Disinguish,8,76561198143927059,14561,730
37800,76561198143933926,0,76561198143933926,0,0
37801,76561198144041973,1,76561198144041973,859,214950
37802,76561198144065815,3,76561198144065815,0,205790
37803,Lachlan_Birch,2,76561198144072841,117,291480
37804,76561198144222746,0,76561198144222746,0,0
37805,masterkel95,2,76561198144355656,1216,240
37806,holysexual,0,76561198144358011,0,0
37807,76561198144389694,15,76561198144389694,169,34030
37808,76561198144522133,5,76561198144522133,53,209870
37809,76561198144635457,2,76561198144635457,759,240
37810,76561198144788213,25,76561198144788213,0,304930
37811,76561198145030466,2,76561198145030466,157,206500
37812,76561198145224921,6,76561198145224921,25080,730
37813,Jjjii,18,76561198145299458,0,10180
37814,tolgahantoplu,6,76561198145718129,0,205790
37815,TrabicTheII,1,76561198145837162,1,304930
37816,feelgoodincc,4,76561198146215912,0,205790
37817,76561198146289210,7,76561198146289210,0,205790
37818,shaunii,9,76561198146332964,208,227940
37819,76561198146468235,58,76561198146468235,205,15500
37820,beddoni,20,76561198146668527,2024,4000
37821,76561198146806915,0,76561198146806915,0,0
37822,teaza13za,28,76561198146812237,1226,4000
37823,76561198147065234,5,76561198147065234,0,245550
37824,76561198147157811,0,76561198147157811,0,0
37825,76561198147173281,10,76561198147173281,0,311100
37826,76561198147206691,3,76561198147206691,108,304930
37827,VenusNeko,161,76561198147317712,89,99900
37828,TheWolfPackHD,8,76561198147363775,116,304930
37829,WatchStars,30,76561198147488024,1467,4000
37830,mizi,68,76561198147530342,0,300
37831,76561198147600466,1,76561198147600466,0,227700
37832,76561198147647152,2,76561198147647152,18134,304930
37833,sebyb0mb,2,76561198147668668,216,304930
37834,76561198147704025,0,76561198147704025,0,0
37835,76561198147772988,1,76561198147772988,12,205790
37836,76561198147832762,31,76561198147832762,344,4000
37837,SomeRandomNewAccount,8,76561198147904931,7739,730
37838,BawSanq,8,76561198147914251,18849,730
37839,Tredders6635,0,76561198148039403,0,0
37840,AilensAreNeverAmongUs,5,76561198148109907,1,304930
37841,76561198148233621,2,76561198148233621,246,304930
37842,themajorgamer,0,76561198148363991,0,0
37843,cozzabro,14,76561198148594330,103253,730
37844,dntrobmyhouseiwillfukuupb01,23,76561198148931324,10,33910
37845,76561198149005427,0,76561198149005427,0,0
37846,76561198149339827,0,76561198149339827,0,0
37847,76561198149408365,2,76561198149408365,0,298260
37848,Guurrrrl,8,76561198149430934,45119,730
37849,76561198149544451,12,76561198149544451,5,3590
37850,76561198150015899,0,76561198150015899,0,0
37851,officialAlex3y,36,76561198150405492,122742,730
37852,DwyLoW,15,76561198150406686,362,4000
37853,76561198150489019,5,76561198150489019,35,230410
37854,76561198150508689,26,76561198150508689,0,205790
37855,ivanyao88,9,76561198150511453,0,23490
37856,76561198150605293,26,76561198150605293,25479,4000
37857,luke_sammut17,8,76561198150801524,2077,304930
37858,76561198151106215,8,76561198151106215,0,226320
37859,76561198151109622,2,76561198151109622,0,251670
37860,76561198151169635,0,76561198151169635,0,0
37861,76561198151204890,0,76561198151204890,0,0
37862,76561198151363945,23,76561198151363945,20196,4000
37863,76561198151425258,0,76561198151425258,0,0
37864,76561198151482974,0,76561198151482974,0,0
37865,Nenormative,0,76561198151983884,0,0
37866,BreckiRedi,1,76561198151986566,172,239450
37867,76561198152154849,0,76561198152154849,0,0
37868,76561198152435896,0,76561198152435896,0,0
37869,thecookiekitten,15,76561198152611570,0,99900
37870,76561198152686516,0,76561198152686516,0,0
37871,76561198152706664,0,76561198152706664,0,0
37872,76561198152728954,0,76561198152728954,0,0
37873,76561198152767560,0,76561198152767560,0,0
37874,76561198152787718,0,76561198152787718,0,0
37875,76561198152825440,0,76561198152825440,0,0
37876,76561198152827059,3,76561198152827059,21,266070
37877,76561198152913733,88,76561198152913733,1396,1250
37878,SlothTime,5,76561198153015647,0,205790
37879,WIPProfile,0,76561198153251006,0,0
37880,76561198153341939,4,76561198153341939,1084,4000
37881,76561198153360103,9,76561198153360103,13221,4000
37882,76561198153406249,1,76561198153406249,2395,99900
37883,420blazeitbitches,22,76561198153677465,5159,11230
37884,SponsoredByBenQ,135,76561198153678978,121,203630
37885,SoraThailand,113,76561198153999581,0,205790
37886,76561198154036495,5,76561198154036495,0,209870
37887,76561198154205752,9,76561198154205752,147,500
37888,76561198154265296,41,76561198154265296,19,227700
37889,76561198154466962,0,76561198154466962,0,0
37890,76561198154507670,0,76561198154507670,0,0
37891,76561198154555111,0,76561198154555111,0,0
37892,allyprime,0,76561198154557098,0,0
37893,76561198154725686,0,76561198154725686,0,0
37894,jongche,0,76561198154813601,0,0
37895,76561198155112931,16,76561198155112931,341,243870
37896,tvrvirtux,20,76561198155208028,144,4000
37897,76561198155255465,1,76561198155255465,3,304930
37898,76561198155410391,13,76561198155410391,1268,4000
37899,BadMadMurphy,0,76561198155599928,0,0
37900,76561198155696532,10,76561198155696532,0,205790
37901,NEYMRJR,3,76561198155808875,62955,730
37902,cranialperv,0,76561198156060033,0,0
37903,76561198156392525,11,76561198156392525,146,304930
37904,76561198156716273,4,76561198156716273,0,240380
37905,RySciFi,8,76561198156987850,0,205790
37906,kalagan123,49,76561198157030358,1023,4000
37907,CintyApache,2,76561198157390588,0,293560
37908,CAYRAB,9,76561198157402305,39167,105600
37909,76561198157909293,16,76561198157909293,53,206210
37910,76561198157945787,52,76561198157945787,16567,72850
37911,LuminescentNF,104,76561198158294134,89,4000
37912,76561198158795238,10,76561198158795238,499,304930
37913,fakelo_0ne,1,76561198158961301,0,205790
37914,GamingDope,46,76561198159214145,3025,304930
37915,76561198159473944,0,76561198159473944,0,0
37916,76561198159552059,0,76561198159552059,0,0
37917,76561198159553692,0,76561198159553692,0,0
37918,76561198159558256,0,76561198159558256,0,0
37919,76561198159608373,0,76561198159608373,0,0
37920,76561198159922957,13,76561198159922957,2415,300
37921,th1SMydReaM,1,76561198160255242,0,205790
37922,reglone,24,76561198160457449,953,304930
37923,grmd2,0,76561198160480192,0,0
37924,hardplaytrick,1,76561198160542985,0,205790
37925,76561198160627269,0,76561198160627269,0,0
37926,76561198160767399,6,76561198160767399,56,304930
37927,76561198160850539,0,76561198160850539,0,0
37928,deMise_h4rd,1,76561198161065341,0,205790
37929,KJellyC,81,76561198161119424,523,240
37930,MRlalogamer777,12,76561198161375648,3168,4000
37931,MEGAFORTRESS22,21,76561198161401762,56,218230
37932,Bladetricky,1,76561198161456944,0,205790
37933,76561198161611826,4,76561198161611826,0,273110
37934,KernzieHD,43,76561198161633489,15,32370
37935,KillKenny2122,117,76561198161888977,0,240
37936,76561198162065948,2,76561198162065948,40,290730
37937,hwraim96,8,76561198162066201,0,19900
37938,76561198162197381,14,76561198162197381,920,4000
37939,GamingAce,16,76561198162228321,1,38830
37940,76561198162321404,169,76561198162321404,127,317360
37941,TahaX01,16,76561198162355405,242,332070
37942,76561198162372271,3,76561198162372271,18,11610
37943,76561198162445670,2,76561198162445670,0,265630
37944,76561198162571015,5,76561198162571015,9451,4000
37945,5weetness,1,76561198162882609,0,205790
37946,neXis_h4rd,1,76561198162920770,0,205790
37947,valleo92,52,76561198162982447,32,6200
37948,HyperYooo,132,76561198163038788,0,220
37949,76561198163193897,17,76561198163193897,0,239220
37950,76561198163268038,2,76561198163268038,50,304930
37951,meemsss,8,76561198163319395,0,99900
37952,aIIu,15,76561198163431373,0,51100
37953,Mo_0See,1,76561198163679176,0,205790
37954,76561198163760109,22,76561198163760109,747,200210
37955,76561198163998041,10,76561198163998041,78648,730
37956,Yello532,19,76561198164392908,8,274920
37957,csgocompetitive,39,76561198164501678,0,208090
37958,76561198164612527,6,76561198164612527,0,211500
37959,76561198165110866,0,76561198165110866,0,0
37960,76561198165122214,4,76561198165122214,0,96100
37961,noggarnoggarnoggar,7,76561198165355705,0,113400
37962,76561198165466207,64,76561198165466207,12967,4000
37963,andyroidster,21,76561198165474581,378,4000
37964,meusovo,20,76561198165499407,0,202090
37965,yogiyogatama,6,76561198165602059,35,243870
37966,Juzioh,0,76561198165618489,0,0
37967,asapmedusa,19,76561198165645656,82845,730
37968,76561198165674451,16,76561198165674451,30786,105600
37969,76561198165748638,3,76561198165748638,0,205790
37970,Slicorice,33,76561198165754632,0,13140
37971,SkillzXtreme,2,76561198166204208,2826,730
37972,76561198166278559,19,76561198166278559,193,204340
37973,d1ceSn0op,1,76561198166291329,0,205790
37974,76561198166303039,3,76561198166303039,0,238960
37975,76561198166841670,8,76561198166841670,22,205790
37976,173902,2,76561198166853674,36048,4000
37977,76561198167020348,8,76561198167020348,172,10180
37978,ShadowYT100,85,76561198167039546,32986,4000
37979,Scruffy681,49,76561198167204813,163,220
37980,joey8915,16,76561198167295955,357,550
37981,FlakeTrades,27,76561198167365381,13191,4000
37982,zealing,23,76561198167536308,318,4000
37983,freeteamfortress2itemsgiveaway,2,76561198167609996,0,45400
37984,76561198168131181,1,76561198168131181,1929,304930
37985,Spreii,24,76561198168281263,199,49520
37986,76561198168298698,0,76561198168298698,0,0
37987,2pac_Skai,1,76561198168404642,0,205790
37988,76561198168432848,0,76561198168432848,0,0
37989,massimo23,87,76561198168446182,25683,4000
37990,darren4500,35,76561198168495121,357,301520
37991,ladyplayer88,27,76561198168537729,82,109600
37992,NSGLOLGAMER,0,76561198169102944,0,0
37993,KipperFlipper,13,76561198169188604,50,8930
37994,the_simulacra,6,76561198169247145,43446,730
37995,76561198169293723,2,76561198169293723,0,273110
37996,76561198169758197,0,76561198169758197,0,0
37997,imakeclocks,28,76561198169942725,48169,4000
37998,76561198170219753,4,76561198170219753,139,304930
37999,KrillUrself,124,76561198170235513,0,280
38000,Section_279,83,76561198170386766,0,4000
38001,76561198170480247,17,76561198170480247,3,220
38002,76561198170661539,21,76561198170661539,749,4000
38003,redraven41,15,76561198171154634,587,4000
38004,76561198171739039,69,76561198171739039,18580,4000
38005,tammaratb,0,76561198171760633,0,0
38006,RadioactiveUranium,0,76561198172305995,0,0
38007,76561198172360410,38,76561198172360410,17,310370
38008,76561198172394339,72,76561198172394339,5083,4000
38009,76415,34,76561198172493210,513,240
38010,Nothia,0,76561198172601213,0,0
38011,nova4csgoplayer,17,76561198172928075,0,99900
38012,brodielatimer,34,76561198173200222,46,211500
38013,massivecok10110101,27,76561198173313319,0,38720
38014,itemsgiveawayteamfortress2,1,76561198173394030,0,38700
38015,pingaas,104,76561198173464113,622,55230
38016,DreamingTillDawnAlt2,18,76561198173670447,0,109400
38017,AUSEZY,19,76561198173744858,0,51100
38018,76561198173763658,13,76561198173763658,1,304930
38019,76561198173882653,4,76561198173882653,97,4000
38020,76561198174605218,3,76561198174605218,1089,730
38021,pingasss4daysss,17,76561198175173350,2822,4000
38022,76561198175176746,0,76561198175176746,0,0
38023,76561198175337433,3,76561198175337433,0,205790
38024,76561198175544895,33,76561198175544895,120,4000
38025,WhosArrow,2,76561198175912870,0,227940
38026,Brutepanther64,5,76561198175918107,261,10500
38027,TrentIsAFagggg,19,76561198175933098,0,212500
38028,76561198175947994,19,76561198175947994,402,252490
38029,vluckymodz,4,76561198176037133,51,240
38030,76561198176979801,15,76561198176979801,217,24960
38031,76561198177917449,11,76561198177917449,4184,51100
38032,MakinItRain,29,76561198177984151,0,223830
38033,HughMyFriend,15,76561198178641538,0,47410
38034,wearance_skai,1,76561198178713807,0,205790
38035,DuckM80,3,76561198178880478,230,105600
38036,76561198179038198,19,76561198179038198,180,4000
38037,76561198179405646,6,76561198179405646,0,248570
38038,sweden_tacca,12,76561198179653742,0,205790
38039,76561198179739975,0,76561198179739975,0,0
38040,FrostRaven37,11,76561198180003225,0,218230
